0	0	2.209	1.148
100	100	2.229	1.151
200	100	2.248	1.154
300	100	2.267	1.157
400	100	2.283	1.16
500	100	2.306	1.163
600	100	2.316	1.164
700	100	2.327	1.166
800	100	2.337	1.167
900	100	2.349	1.169
1000	100	2.359	1.17
1100	100	2.363	1.171
1200	100	2.366	1.171
1300	100	2.368	1.171
1400	100	2.369	1.172
1500	100	2.372	1.172
1600	100	2.352	1.17
1700	100	2.336	1.167
1800	100	2.319	1.165
1900	100	2.301	1.162
2000	100	2.283	1.16
2100	100	2.293	1.161
2200	100	2.301	1.163
2300	100	2.307	1.164
2400	100	2.321	1.166
2500	100	2.328	1.167
2600	100	2.326	1.166
2700	100	2.318	1.165
2800	100	2.309	1.163
2900	100	2.3	1.162
3000	100	2.291	1.161
3100	100	2.338	1.168
3200	100	2.386	1.174
3300	100	2.439	1.18
3400	100	2.481	1.186
3500	100	2.525	1.192
3600	100	2.534	1.192
3700	100	2.52	1.193
3800	100	2.543	1.194
3900	100	2.538	1.194
4000	100	2.531	1.195
4100	100	2.491	1.189
4200	100	2.453	1.183
4300	100	2.408	1.177
4400	100	2.357	1.171
4500	100	2.315	1.165
4600	100	2.339	1.168
4700	100	2.364	1.172
4800	100	2.389	1.175
4900	100	2.414	1.178
5000	100	2.435	1.182
5100	100	2.455	1.185
5200	100	2.501	1.187
5300	100	2.502	1.19
5400	100	2.543	1.193
5500	100	2.561	1.195
5600	100	2.618	1.201
5700	100	2.655	1.201
5800	100	2.708	1.201
5900	100	2.768	1.201
6000	100	2.781	1.201
6100	100	2.741	1.201
6200	100	2.675	1.201
6300	100	2.599	1.199
6400	100	2.53	1.191
6500	100	2.453	1.182
6600	100	2.51	1.189
6700	100	2.565	1.195
6800	100	2.61	1.201
6900	100	2.676	1.201
7000	100	2.337	1.167
7100	100	2.343	1.168
7200	100	2.349	1.169
7300	100	2.355	1.17
7400	100	2.36	1.17
7500	100	2.365	1.171
7600	100	2.371	1.172
7700	100	2.376	1.172
7800	100	2.379	1.173
7900	100	2.387	1.174
8000	100	2.384	1.175
8100	100	2.381	1.173
8200	100	2.361	1.171
8300	100	2.356	1.17
8400	100	2.338	1.168
8500	100	2.329	1.166
8600	100	2.311	1.165
8700	100	2.301	1.163
8800	100	2.286	1.161
8900	100	2.284	1.16
9000	100	2.271	1.158
9100	100	2.269	1.158
9200	100	2.275	1.158
9300	100	2.275	1.158
9400	100	2.276	1.159
9500	100	2.273	1.159
