0	0	2.744	1.784
100	100	2.706	1.78
200	100	2.763	1.786
300	100	2.825	1.792
400	100	2.777	1.787
500	100	2.692	1.778
600	100	2.302	1.732
700	100	2.102	1.697
800	100	2.33	1.736
900	100	2.482	1.756
1000	100	2.733	1.783
1100	100	2.948	1.805
1200	100	2.909	1.801
1300	100	2.795	1.789
1400	100	2.72	1.781
1500	100	2.644	1.773
1600	100	2.563	1.765
1700	100	2.378	1.743
1800	100	2.275	1.727
1900	100	2.312	1.733
2000	100	2.341	1.737
2100	100	2.745	1.784
2200	100	2.716	1.781
2300	100	2.762	1.785
2400	100	2.729	1.782
2500	100	2.766	1.786
2600	100	2.851	1.795
2700	100	2.887	1.798
2800	100	2.748	1.784
2900	100	2.709	1.78
3000	100	2.702	1.779
3100	100	2.72	1.781
3200	100	2.78	1.787
3300	100	2.874	1.797
3400	100	2.811	1.79
3500	100	2.759	1.785
3600	100	2.627	1.772
3700	100	2.503	1.758
3800	100	2.4	1.745
3900	100	2.327	1.735
4000	100	2.357	1.74
4100	100	2.439	1.75
4200	100	2.59	1.768
4300	100	2.683	1.778
4400	100	2.721	1.781
4500	100	2.596	1.769
4600	100	2.508	1.759
4700	100	2.438	1.75
4800	100	2.378	1.743
4900	100	2.324	1.735
5000	100	2.344	1.738
5100	100	2.334	1.736
5200	100	2.407	1.746
5300	100	2.454	1.752
5400	100	2.5	1.758
5500	100	2.671	1.776
5600	100	2.746	1.784
5700	100	2.693	1.779
5800	100	2.605	1.769
5900	100	2.594	1.768
6000	100	2.619	1.771
6100	100	2.607	1.77
6200	100	2.686	1.778
6300	100	2.653	1.774
6400	100	2.677	1.777
6500	100	2.614	1.77
6600	100	2.619	1.771
6700	100	2.654	1.775
6800	100	2.696	1.779
6900	100	2.684	1.778
7000	100	2.687	1.778
7100	100	2.539	1.762
7200	100	2.338	1.737
7300	100	2.37	1.741
7400	100	2.529	1.761
7500	100	2.702	1.779
7600	100	2.811	1.79
7700	100	2.884	1.798
7800	100	2.933	1.804
7900	100	2.98	1.809
8000	100	3.019	1.815
8100	100	2.978	1.809
8200	100	2.94	1.804
8300	100	2.909	1.801
8400	100	2.869	1.796
8500	100	2.808	1.79
8600	100	2.724	1.782
8700	100	2.661	1.775
8800	100	2.562	1.765
8900	100	2.585	1.767
9000	100	2.628	1.772
9100	100	2.672	1.776
9200	100	2.616	1.771
9300	100	2.576	1.766
9400	100	2.538	1.762
9500	100	2.514	1.759
9600	100	2.6	1.769
9700	100	2.696	1.779
9800	100	2.735	1.783
9900	100	2.786	1.788
10000	100	2.792	1.789
10100	100	2.71	1.78
10200	100	2.725	1.782
10300	100	2.739	1.783
10400	100	2.754	1.785
10500	100	2.769	1.786
10600	100	2.783	1.788
10700	100	2.798	1.789
10800	100	2.812	1.79
10900	100	2.826	1.792
11000	100	2.84	1.793
11100	100	2.832	1.793
11200	100	2.824	1.792
11300	100	2.816	1.791
11400	100	2.808	1.79
11500	100	2.799	1.789
11600	100	2.791	1.788
11700	100	2.783	1.788
11800	100	2.775	1.787
11900	100	2.766	1.786
12000	100	2.758	1.785
12100	100	2.76	1.785
12200	100	2.762	1.785
12300	100	2.764	1.786
12400	100	2.766	1.786
12500	100	2.768	1.786
12600	100	2.769	1.786
12700	100	2.771	1.786
12800	100	2.773	1.787
12900	100	2.775	1.787
13000	100	2.777	1.787
13100	100	2.78	1.787
13200	100	2.783	1.788
13300	100	2.787	1.788
13400	100	2.79	1.788
13500	100	2.793	1.789
13600	100	2.796	1.789
13700	100	2.799	1.789
13800	100	2.802	1.79
13900	100	2.806	1.79
14000	100	2.809	1.79
14100	100	2.814	1.791
14200	100	2.82	1.791
14300	100	2.826	1.792
14400	100	2.831	1.792
14500	100	2.837	1.793
14600	100	2.842	1.794
14700	100	2.848	1.794
14800	100	2.854	1.795
14900	100	2.859	1.795
15000	100	2.864	1.796
15100	100	2.865	1.796
15200	100	2.866	1.796
15300	100	2.867	1.796
15400	100	2.868	1.796
15500	100	2.869	1.796
15600	100	2.87	1.797
15700	100	2.871	1.797
15800	100	2.872	1.797
15900	100	2.873	1.797
16000	100	2.873	1.797
16100	100	2.875	1.797
16200	100	2.877	1.797
16300	100	2.878	1.797
16400	100	2.88	1.798
16500	100	2.881	1.798
16600	100	2.883	1.798
16700	100	2.885	1.798
16800	100	2.886	1.798
16900	100	2.888	1.798
17000	100	2.889	1.799
17100	100	2.887	1.798
17200	100	2.885	1.798
17300	100	2.883	1.798
17400	100	2.881	1.798
17500	100	2.879	1.797
17600	100	2.876	1.797
17700	100	2.874	1.797
17800	100	2.872	1.797
17900	100	2.87	1.797
18000	100	2.868	1.796
18100	100	2.868	1.796
18200	100	2.869	1.796
18300	100	2.869	1.796
18400	100	2.869	1.796
18500	100	2.87	1.797
18600	100	2.87	1.797
18700	100	2.871	1.797
18800	100	2.871	1.797
18900	100	2.872	1.797
19000	100	2.872	1.797
19100	100	2.873	1.797
19200	100	2.874	1.797
19300	100	2.875	1.797
19400	100	2.876	1.797
19500	100	2.877	1.797
19600	100	2.878	1.797
19700	100	2.879	1.797
19800	100	2.88	1.798
19900	100	2.88	1.798
