0	0	2.713	1.588
100	100	2.607	1.588
200	100	2.603	1.588
300	100	2.594	1.588
400	100	2.538	1.588
500	100	2.387	1.588
600	100	2.276	1.588
700	100	2.23	1.588
800	100	2.208	1.588
900	100	2.195	1.588
1000	100	2.181	1.588
1100	100	2.024	1.588
1200	100	1.946	1.588
1300	100	1.955	1.588
1400	100	1.912	1.588
1500	100	1.851	1.588
1600	100	1.838	1.588
1700	100	1.847	1.588
1800	100	1.885	1.588
1900	100	1.933	1.588
2000	100	2.147	1.588
2100	100	2.252	1.588
2200	100	2.223	1.588
2300	100	2.202	1.588
2400	100	2.197	1.588
2500	100	2.32	1.588
2600	100	2.471	1.588
2700	100	2.575	1.588
2800	100	2.554	1.588
2900	100	2.559	1.588
3000	100	2.571	1.588
3100	100	2.625	1.588
3200	100	2.665	1.588
3300	100	2.645	1.588
3400	100	2.525	1.588
3500	100	2.459	1.588
3600	100	2.334	1.588
3700	100	2.222	1.588
3800	100	2.102	1.588
3900	100	2.024	1.588
4000	100	1.902	1.588
4100	100	1.861	1.588
4200	100	1.881	1.588
4300	100	1.968	1.588
4400	100	2.08	1.588
4500	100	2.127	1.588
4600	100	2.153	1.588
4700	100	2.203	1.588
4800	100	2.221	1.588
4900	100	2.199	1.588
5000	100	2.194	1.588
5100	100	2.23	1.588
5200	100	2.364	1.588
5300	100	2.493	1.588
5400	100	2.612	1.588
5500	100	2.638	1.588
5600	100	2.613	1.588
5700	100	2.537	1.588
5800	100	2.455	1.588
5900	100	2.468	1.588
6000	100	2.545	1.588
6100	100	2.509	1.588
6200	100	2.403	1.588
6300	100	2.294	1.588
6400	100	2.273	1.588
6500	100	2.352	1.588
6600	100	2.452	1.588
6700	100	2.56	1.588
6800	100	2.664	1.588
6900	100	2.705	1.588
7000	100	2.711	1.588
7100	100	2.681	1.588
7200	100	2.653	1.588
7300	100	2.635	1.588
7400	100	2.633	1.588
7500	100	2.66	1.588
7600	100	2.632	1.588
7700	100	2.668	1.588
7800	100	2.642	1.588
7900	100	2.6	1.588
8000	100	2.538	1.588
8100	100	2.349	1.588
8200	100	2.192	1.588
8300	100	1.973	1.588
8400	100	1.714	1.588
8500	100	1.585	1.588
8600	100	1.566	1.588
8700	100	1.622	1.588
8800	100	1.785	1.588
8900	100	1.955	1.588
9000	100	2.136	1.588
9100	100	2.287	1.588
9200	100	2.441	1.588
9300	100	2.465	1.588
9400	100	2.497	1.588
9500	100	2.594	1.588
9600	100	2.672	1.588
9700	100	2.712	1.588
9800	100	2.716	1.588
9900	100	2.717	1.588
10000	100	2.731	1.588
10100	100	2.6627	1.588
10200	100	    2.6764	1.588
10300	100	    2.6901	1.588
10400	100	    2.7038	1.588
10500	100	    2.7175	1.588
10600	100	    2.7312	1.588
10700	100	    2.7449	1.588
10800	100	    2.7586	1.588
10900	100	    2.7723	1.588
11000	100	    2.7860	1.588
11100	100	    2.7785	1.588
11200	100	    2.7710	1.588
11300	100	    2.7635	1.588
11400	100	    2.7560	1.588
11500	100	    2.7485	1.588
11600	100	    2.7410	1.588
11700	100	    2.7335	1.588
11800	100	    2.7260	1.588
11900	100	    2.7185	1.588
12000	100	    2.7110	1.588
12100	100	    2.7128	1.588
12200	100	    2.7146	1.588
12300	100	    2.7164	1.588
12400	100	    2.7182	1.588
12500	100	    2.7200	1.588
12600	100	    2.7218	1.588
12700	100	    2.7236	1.588
12800	100	    2.7254	1.588
12900	100	    2.7272	1.588
13000	100	    2.7290	1.588
13100	100	    2.7319	1.588
13200	100	    2.7348	1.588
13300	100	    2.7377	1.588
13400	100	    2.7406	1.588
13500	100	    2.7435	1.588
13600	100	    2.7464	1.588
13700	100	    2.7493	1.588
13800	100	    2.7522	1.588
13900	100	    2.7551	1.588
14000	100	    2.7580	1.588
14100	100	    2.7629	1.588
14200	100	    2.7678	1.588
14300	100	    2.7727	1.588
14400	100	    2.7776	1.588
14500	100	    2.7825	1.588
14600	100	    2.7874	1.588
14700	100	    2.7923	1.588
14800	100	    2.7972	1.588
14900	100	    2.8021	1.588
15000	100	    2.8070	1.588
15100	100	    2.8077	1.588
15200	100	    2.8084	1.588
15300	100	    2.8091	1.588
15400	100	    2.8098	1.588
15500	100	    2.8105	1.588
15600	100	    2.8112	1.588
15700	100	    2.8119	1.588
15800	100	    2.8126	1.588
15900	100	    2.8133	1.588
16000	100	    2.8140	1.588
16100	100	    2.8153	1.588
16200	100	    2.8166	1.588
16300	100	    2.8179	1.588
16400	100	    2.8192	1.588
16500	100	    2.8205	1.588
16600	100	    2.8218	1.588
16700	100	    2.8231	1.588
16800	100	    2.8244	1.588
16900	100	    2.8257	1.588
17000	100	    2.8270	1.588
17100	100	    2.8252	1.588
17200	100	    2.8234	1.588
17300	100	    2.8216	1.588
17400	100	    2.8198	1.588
17500	100	    2.8180	1.588
17600	100	    2.8162	1.588
17700	100	    2.8144	1.588
17800	100	    2.8126	1.588
17900	100	    2.8108	1.588
18000	100	    2.8090	1.588
18100	100	    2.8094	1.588
18200	100	    2.8098	1.588
18300	100	    2.8102	1.588
18400	100	    2.8106	1.588
18500	100	    2.8110	1.588
18600	100	    2.8114	1.588
18700	100	    2.8118	1.588
18800	100	    2.8122	1.588
18900	100	    2.8126	1.588
19000	100	    2.8130	1.588
19100	100	    2.8138	1.588
19200	100	    2.8146	1.588
19300	100	    2.8154	1.588
19400	100	    2.8162	1.588
19500	100	    2.8170	1.588
19600	100	    2.8178	1.588
19700	100	    2.8186	1.588
19800	100	    2.8194	1.588
19900	100	    2.8202	1.588
20000	100	    2.8210	1.588
20100	100	    2.8212	1.588
20200	100	    2.8214	1.588
20300	100	    2.8216	1.588
20400	100	    2.8218	1.588
20500	100	    2.8220	1.588
20600	100	    2.8222	1.588
20700	100	    2.8224	1.588
20800	100	    2.8226	1.588
20900	100	    2.8228	1.588
21000	100	    2.8230	1.588
21100	100	    2.8269	1.588
21200	100	    2.8308	1.588
21300	100	    2.8347	1.588
21400	100	    2.8386	1.588
21500	100	    2.8425	1.588
21600	100	    2.8464	1.588
21700	100	    2.8503	1.588
21800	100	    2.8542	1.588
21900	100	    2.8581	1.588
22000	100	    2.8620	1.588
22100	100	    2.8630	1.588
22200	100	    2.8640	1.588
22300	100	    2.8650	1.588
22400	100	    2.8660	1.588
22500	100	    2.8670	1.588
22600	100	    2.8680	1.588
22700	100	    2.8690	1.588
22800	100	    2.8700	1.588
22900	100	    2.8710	1.588
23000	100	    2.8720	1.588
23100	100	    2.8722	1.588
23200	100	    2.8724	1.588
23300	100	    2.8726	1.588
23400	100	    2.8728	1.588
23500	100	    2.8730	1.588
23600	100	    2.8732	1.588
23700	100	    2.8734	1.588
23800	100	    2.8736	1.588
23900	100	    2.8738	1.588
24000	100	    2.8740	1.588
24100	100	    2.8708	1.588
24200	100	    2.8676	1.588
24300	100	    2.8644	1.588
24400	100	    2.8612	1.588
24500	100	    2.8580	1.588
24600	100	    2.8548	1.588
24700	100	    2.8516	1.588
24800	100	    2.8484	1.588
24900	100	    2.8452	1.588
25000	100	    2.8420	1.588
25100	100	    2.8443	1.588
25200	100	    2.8466	1.588
25300	100	    2.8489	1.588
25400	100	    2.8512	1.588
25500	100	    2.8535	1.588
25600	100	    2.8558	1.588
25700	100	    2.8581	1.588
25800	100	    2.8604	1.588
25900	100	    2.8627	1.588
26000	100	    2.8650	1.588
26100	100	    2.8670	1.588
26200	100	    2.8690	1.588
26300	100	    2.8710	1.588
26400	100	    2.8730	1.588
26500	100	    2.8750	1.588
26600	100	    2.8770	1.588
26700	100	    2.8790	1.588
26800	100	    2.8810	1.588
26900	100	    2.8830	1.588
27000	100	    2.8850	1.588
27100	100	    2.8880	1.588
27200	100	    2.8910	1.588
27300	100	    2.8940	1.588
27400	100	    2.8970	1.588
27500	100	    2.9000	1.588
27600	100	    2.9030	1.588
27700	100	    2.9060	1.588
27800	100	    2.9090	1.588
27900	100	    2.9120	1.588
28000	100	    2.9150	1.588
28100	100	    2.9144	1.588
28200	100	    2.9138	1.588
28300	100	    2.9132	1.588
28400	100	    2.9126	1.588
28500	100	    2.9120	1.588
28600	100	    2.9114	1.588
28700	100	    2.9108	1.588
28800	100	    2.9102	1.588
28900	100	    2.9096	1.588
29000	100	    2.9090	1.588
29100	100	    2.9071	1.588
29200	100	    2.9052	1.588
29300	100	    2.9033	1.588
29400	100	    2.9014	1.588
29500	100	    2.8995	1.588
