10600	100	2.5	1.19
10700	100	2.51	1.19
10800	100	2.5	1.19
10900	100	2.48	1.19
11000	100	2.58	1.2
11100	100	2.58	1.2
11200	100	2.54	1.19
11300	100	2.5	1.19
11400	100	2.53	1.19
11500	100	2.52	1.19
11600	100	2.52	1.19
11700	100	2.51	1.19
11800	100	2.5	1.19
11900	100	2.49	1.19
12000	100	2.48	1.19
12100	100	2.48	1.19
12200	100	2.48	1.19
12300	100	2.48	1.19
12400	100	2.49	1.19
12500	100	2.49	1.19
12600	100	2.49	1.19
12700	100	2.49	1.19
12800	100	2.5	1.19
12900	100	2.5	1.19
13000	100	2.5	1.19
13100	100	2.5	1.19
13200	100	2.51	1.19
13300	100	2.51	1.19
13400	100	2.51	1.19
13500	100	2.52	1.19
13600	100	2.52	1.19
13700	100	2.52	1.19
13800	100	2.53	1.19
13900	100	2.53	1.19
14000	100	2.54	1.19
14100	100	2.54	1.19
14200	100	2.55	1.19
14300	100	2.55	1.19
14400	100	2.56	1.2
14500	100	2.57	1.2
14600	100	2.57	1.2
14700	100	2.58	1.2
14800	100	2.59	1.2
14900	100	2.59	1.2
15000	100	2.6	1.2
15100	100	2.6	1.2
15200	100	2.6	1.2
15300	100	2.6	1.2
15400	100	2.6	1.2
15500	100	2.61	1.2
15600	100	2.61	1.2
15700	100	2.61	1.2
15800	100	2.61	1.2
15900	100	2.61	1.2
16000	100	2.61	1.2
16100	100	2.61	1.2
16200	100	2.61	1.2
16300	100	2.62	1.2
16400	100	2.62	1.2
16500	100	2.62	1.2
16600	100	2.62	1.2
16700	100	2.62	1.2
16800	100	2.63	1.2
16900	100	2.63	1.2
17000	100	2.63	1.2
17100	100	2.63	1.2
17200	100	2.62	1.2
17300	100	2.62	1.2
17400	100	2.62	1.2
17500	100	2.62	1.2
17600	100	2.61	1.2
17700	100	2.61	1.2
17800	100	2.61	1.2
17900	100	2.61	1.2
18000	100	2.6	1.2
18100	100	2.6	1.2
18200	100	2.6	1.2
18300	100	2.61	1.2
18400	100	2.61	1.2
18500	100	2.61	1.2
18600	100	2.61	1.2
18700	100	2.61	1.2
18800	100	2.61	1.2
18900	100	2.61	1.2
19000	100	2.61	1.2
19100	100	2.61	1.2
19200	100	2.61	1.2
19300	100	2.61	1.2
19400	100	2.61	1.2
19500	100	2.61	1.2
19600	100	2.62	1.2
19700	100	2.62	1.2
19800	100	2.62	1.2
19900	100	2.62	1.2
20000	100	2.62	1.2
20100	100	2.62	1.2
20200	100	2.62	1.2
20300	100	2.62	1.2
20400	100	2.62	1.2
20500	100	2.62	1.2
20600	100	2.62	1.2
20700	100	2.62	1.2
20800	100	2.62	1.2
20900	100	2.62	1.2
21000	100	2.62	1.2
21100	100	2.63	1.2
21200	100	2.64	1.2
21300	100	2.64	1.2
21400	100	2.65	1.2
21500	100	2.65	1.2
21600	100	2.66	1.2
21700	100	2.66	1.2
21800	100	2.67	1.2
21900	100	2.68	1.2
22000	100	2.68	1.2
22100	100	2.68	1.2
22200	100	2.69	1.2
22300	100	2.69	1.2
22400	100	2.69	1.2
22500	100	2.69	1.2
22600	100	2.69	1.2
22700	100	2.69	1.2
22800	100	2.7	1.2
22900	100	2.7	1.2
23000	100	2.7	1.2
23100	100	2.7	1.2
23200	100	2.7	1.2
23300	100	2.7	1.2
23400	100	2.7	1.2
23500	100	2.7	1.2
23600	100	2.7	1.2
23700	100	2.7	1.2
23800	100	2.7	1.2
23900	100	2.7	1.2
24000	100	2.7	1.2
24100	100	2.7	1.2
24200	100	2.69	1.2
24300	100	2.69	1.2
24400	100	2.68	1.2
24500	100	2.68	1.2
24600	100	2.67	1.2
24700	100	2.67	1.2
24800	100	2.66	1.2
24900	100	2.66	1.2
25000	100	2.65	1.2
25100	100	2.66	1.2
25200	100	2.66	1.2
25300	100	2.66	1.2
25400	100	2.67	1.2
25500	100	2.67	1.2
25600	100	2.67	1.2
25700	100	2.68	1.2
25800	100	2.68	1.2
25900	100	2.68	1.2
26000	100	2.69	1.2
26100	100	2.69	1.2
26200	100	2.69	1.2
26300	100	2.7	1.2
26400	100	2.7	1.2
26500	100	2.7	1.2
26600	100	2.71	1.2
26700	100	2.71	1.2
26800	100	2.71	1.2
26900	100	2.72	1.2
27000	100	2.72	1.2
27100	100	2.72	1.2
27200	100	2.73	1.2
27300	100	2.74	1.2
27400	100	2.74	1.2
27500	100	2.75	1.2
27600	100	2.75	1.2
27700	100	2.76	1.2
27800	100	2.76	1.2
27900	100	2.77	1.2
28000	100	2.77	1.2
28100	100	2.77	1.2
28200	100	2.77	1.2
28300	100	2.77	1.2
28400	100	2.77	1.2
28500	100	2.77	1.2
28600	100	2.77	1.2
28700	100	2.76	1.2
28800	100	2.76	1.2
28900	100	2.76	1.2
29000	100	2.76	1.2
29100	100	2.76	1.2
29200	100	2.75	1.2
29300	100	2.75	1.2
29400	100	2.75	1.2
29500	100	2.74	1.2
29600	100	2.74	1.2
29700	100	2.74	1.2
29800	100	2.73	1.2
29900	100	2.73	1.2
30000	100	2.73	1.2
