0	0	2.684	1.784
100	100	2.646	1.78
200	100	2.703	1.786
300	100	2.764	1.792
400	100	2.715	1.787
500	100	2.631	1.778
600	100	2.251	1.732
700	100	2.059	1.697
800	100	2.276	1.735
900	100	2.425	1.755
1000	100	2.67	1.782
1100	100	2.886	1.805
1200	100	2.847	1.801
1300	100	2.733	1.789
1400	100	2.659	1.781
1500	100	2.584	1.773
1600	100	2.505	1.765
1700	100	2.324	1.742
1800	100	2.224	1.727
1900	100	2.259	1.733
2000	100	2.287	1.737
2100	100	2.684	1.784
2200	100	2.655	1.781
2300	100	2.7	1.785
2400	100	2.667	1.782
2500	100	2.704	1.786
2600	100	2.788	1.794
2700	100	2.824	1.798
2800	100	2.685	1.784
2900	100	2.646	1.78
3000	100	2.64	1.779
3100	100	2.658	1.781
3200	100	2.718	1.787
3300	100	2.811	1.797
3400	100	2.748	1.79
3500	100	2.696	1.785
3600	100	2.566	1.772
3700	100	2.445	1.758
3800	100	2.345	1.745
3900	100	2.274	1.735
4000	100	2.303	1.739
4100	100	2.383	1.75
4200	100	2.53	1.768
4300	100	2.621	1.777
4400	100	2.659	1.781
4500	100	2.536	1.768
4600	100	2.45	1.759
4700	100	2.382	1.75
4800	100	2.324	1.742
4900	100	2.271	1.735
5000	100	2.29	1.737
5100	100	2.282	1.736
5200	100	2.352	1.746
5300	100	2.398	1.752
5400	100	2.443	1.758
5500	100	2.61	1.776
5600	100	2.684	1.784
5700	100	2.632	1.778
5800	100	2.545	1.769
5900	100	2.535	1.768
6000	100	2.559	1.771
6100	100	2.547	1.769
6200	100	2.624	1.778
6300	100	2.592	1.774
6400	100	2.616	1.777
6500	100	2.554	1.77
6600	100	2.559	1.771
6700	100	2.593	1.774
6800	100	2.635	1.779
6900	100	2.622	1.777
7000	100	2.626	1.778
7100	100	2.48	1.762
7200	100	2.285	1.737
7300	100	2.316	1.741
7400	100	2.471	1.761
7500	100	2.641	1.779
7600	100	2.749	1.79
7700	100	2.822	1.798
7800	100	2.871	1.803
7900	100	2.918	1.809
8000	100	2.958	1.815
8100	100	2.916	1.809
8200	100	2.878	1.804
8300	100	2.847	1.801
8400	100	2.807	1.796
8500	100	2.745	1.79
8600	100	2.662	1.781
8700	100	2.6	1.775
8800	100	2.504	1.765
8900	100	2.525	1.767
9000	100	2.568	1.772
9100	100	2.612	1.776
9200	100	2.557	1.77
9300	100	2.517	1.766
9400	100	2.48	1.762
9500	100	2.456	1.759
9600	100	2.54	1.769
9700	100	2.635	1.779
9800	100	2.674	1.783
9900	100	2.724	1.788
10000	100	2.73	1.788
10100	100	2.649	1.78
10200	100	2.663	1.782
10300	100	2.678	1.783
10400	100	2.692	1.785
10500	100	2.707	1.786
10600	100	2.721	1.787
10700	100	2.736	1.789
10800	100	2.75	1.79
10900	100	2.764	1.792
11000	100	2.778	1.793
11100	100	2.77	1.792
11200	100	2.762	1.792
11300	100	2.754	1.791
11400	100	2.746	1.79
11500	100	2.737	1.789
11600	100	2.729	1.788
11700	100	2.721	1.787
11800	100	2.713	1.787
11900	100	2.704	1.786
12000	100	2.696	1.785
12100	100	2.698	1.785
12200	100	2.7	1.785
12300	100	2.702	1.785
12400	100	2.704	1.786
12500	100	2.706	1.786
12600	100	2.708	1.786
12700	100	2.709	1.786
12800	100	2.711	1.786
12900	100	2.713	1.787
13000	100	2.715	1.787
13100	100	2.718	1.787
13200	100	2.721	1.787
13300	100	2.725	1.788
13400	100	2.728	1.788
13500	100	2.731	1.788
13600	100	2.734	1.789
13700	100	2.737	1.789
13800	100	2.74	1.789
13900	100	2.743	1.79
14000	100	2.746	1.79
14100	100	2.752	1.791
14200	100	2.758	1.791
14300	100	2.763	1.792
14400	100	2.769	1.792
14500	100	2.775	1.793
14600	100	2.78	1.794
14700	100	2.786	1.794
14800	100	2.791	1.795
14900	100	2.797	1.795
15000	100	2.802	1.796
15100	100	2.803	1.796
15200	100	2.804	1.796
15300	100	2.805	1.796
15400	100	2.806	1.796
15500	100	2.807	1.796
15600	100	2.808	1.796
15700	100	2.808	1.796
15800	100	2.809	1.797
15900	100	2.81	1.797
16000	100	2.811	1.797
16100	100	2.813	1.797
16200	100	2.814	1.797
16300	100	2.816	1.797
16400	100	2.818	1.797
16500	100	2.819	1.798
16600	100	2.821	1.798
16700	100	2.822	1.798
16800	100	2.824	1.798
16900	100	2.825	1.798
17000	100	2.827	1.798
17100	100	2.825	1.798
17200	100	2.823	1.798
17300	100	2.821	1.798
17400	100	2.818	1.798
17500	100	2.816	1.797
17600	100	2.814	1.797
17700	100	2.812	1.797
17800	100	2.81	1.797
17900	100	2.808	1.796
18000	100	2.805	1.796
18100	100	2.806	1.796
18200	100	2.806	1.796
18300	100	2.807	1.796
18400	100	2.807	1.796
18500	100	2.808	1.796
18600	100	2.808	1.796
18700	100	2.808	1.796
18800	100	2.809	1.797
18900	100	2.809	1.797
19000	100	2.81	1.797
19100	100	2.811	1.797
19200	100	2.812	1.797
19300	100	2.813	1.797
19400	100	2.813	1.797
19500	100	2.814	1.797
19600	100	2.815	1.797
19700	100	2.816	1.797
19800	100	2.817	1.797
19900	100	2.818	1.798
20000	100	2.819	1.798
20100	100	2.819	1.798
20200	100	2.82	1.798
20300	100	2.82	1.798
20400	100	2.82	1.798
20500	100	2.821	1.798
20600	100	2.821	1.798
20700	100	2.821	1.798
20800	100	2.821	1.798
20900	100	2.822	1.798
21000	100	2.822	1.798
21100	100	2.827	1.798
21200	100	2.832	1.799
21300	100	2.836	1.8
21400	100	2.841	1.8
21500	100	2.846	1.801
21600	100	2.851	1.801
21700	100	2.855	1.802
21800	100	2.86	1.802
21900	100	2.865	1.803
22000	100	2.869	1.803
22100	100	2.871	1.803
22200	100	2.872	1.804
22300	100	2.873	1.804
22400	100	2.875	1.804
22500	100	2.876	1.804
22600	100	2.877	1.804
22700	100	2.879	1.804
22800	100	2.88	1.805
22900	100	2.881	1.805
23000	100	2.883	1.805
23100	100	2.883	1.805
23200	100	2.883	1.805
23300	100	2.883	1.805
23400	100	2.884	1.805
23500	100	2.884	1.805
23600	100	2.884	1.805
23700	100	2.884	1.805
23800	100	2.885	1.805
23900	100	2.885	1.805
24000	100	2.885	1.805
24100	100	2.881	1.805
24200	100	2.877	1.804
24300	100	2.873	1.804
24400	100	2.869	1.803
24500	100	2.866	1.803
24600	100	2.861	1.802
24700	100	2.857	1.802
24800	100	2.853	1.801
24900	100	2.849	1.801
25000	100	2.845	1.801
25100	100	2.848	1.801
25200	100	2.851	1.801
25300	100	2.854	1.801
25400	100	2.857	1.802
25500	100	2.86	1.802
25600	100	2.862	1.802
25700	100	2.865	1.803
25800	100	2.868	1.803
25900	100	2.871	1.803
26000	100	2.874	1.804
26100	100	2.876	1.804
26200	100	2.879	1.804
26300	100	2.881	1.805
26400	100	2.884	1.805
26500	100	2.886	1.805
26600	100	2.889	1.806
26700	100	2.891	1.806
26800	100	2.893	1.806
26900	100	2.896	1.806
27000	100	2.898	1.807
27100	100	2.902	1.807
27200	100	2.907	1.808
27300	100	2.911	1.808
27400	100	2.915	1.809
27500	100	2.919	1.809
27600	100	2.923	1.81
27700	100	2.926	1.81
27800	100	2.93	1.811
27900	100	2.934	1.812
28000	100	2.938	1.812
28100	100	2.937	1.812
28200	100	2.936	1.812
28300	100	2.935	1.812
28400	100	2.935	1.812
28500	100	2.934	1.811
28600	100	2.933	1.811
28700	100	2.932	1.811
28800	100	2.931	1.811
28900	100	2.93	1.811
29000	100	2.93	1.811
29100	100	2.927	1.811
29200	100	2.925	1.81
29300	100	2.922	1.81
29400	100	2.92	1.81
29500	100	2.918	1.809
29600	100	2.915	1.809
29700	100	2.913	1.809
