0.0	3.08175	0.0	0.0	0.268	0.5255	2.115	0.0	0.0	0.0	0.123	0.085625	0.0235	0.0	0.11075	0.0	0.0	0.028	0.0	0.6485	0.01275	0.0	0.0	0.47375	21.5225	5.34565	0.114375	0.387375	0.0	0.0965	0.0	116.05	0.0	0.01775	0.037875	0.0125	0.310875	0.0	0.0	1.371875	0.081	0.0	0.0	0.0	0.030875	0.0	0.004125	0.3895	55.368	0.0	0.0	0.0	0.03375	2.0	0.91875	0.2875	0.015	43.85	0.0	0.0	10.878	397747	5	3	104974	364
0.0	3.08175	0.0	0.0	0.268	0.5255	2.115	0.0	0.0	0.0	0.123	0.085625	0.0235	0.0	0.11075	0.0	0.0	0.028	0.0	0.6485	0.01275	0.0	0.0	0.47375	21.5225	5.34565	0.114375	0.387375	0.0	0.0965	0.0	116.05	0.0	0.01775	0.037875	0.0125	0.310875	0.0	0.0	1.371875	0.081	0.0	0.0	0.0	0.030875	0.0	0.004125	0.3895	55.368	0.0	0.0	0.0	0.03375	2.0	0.91875	0.2875	0.015	43.85	0.0	0.0	8.349	395337	25	3	106150	2622
0.0	3.08175	0.0	0.0	0.268	0.5255	2.115	0.0	0.0	0.0	0.123	0.085625	0.0235	0.0	0.11075	0.0	0.0	0.028	0.0	0.6485	0.01275	0.0	0.0	0.47375	21.5225	5.34565	0.114375	0.387375	0.0	0.0965	0.0	116.05	0.0	0.01775	0.037875	0.0125	0.310875	0.0	0.0	1.371875	0.081	0.0	0.0	0.0	0.030875	0.0	0.004125	0.3895	55.368	0.0	0.0	0.0	0.03375	2.0	0.91875	0.2875	0.015	43.85	0.0	0.0	8.593	399013	45	3	106465	3689
0.0	3.08175	0.0	0.0	0.268	0.5255	2.115	0.0	0.0	0.0	0.123	0.085625	0.0235	0.0	0.11075	0.0	0.0	0.028	0.0	0.6485	0.01275	0.0	0.0	0.47375	21.5225	5.34565	0.114375	0.387375	0.0	0.0965	0.0	116.05	0.0	0.01775	0.037875	0.0125	0.310875	0.0	0.0	1.371875	0.081	0.0	0.0	0.0	0.030875	0.0	0.004125	0.3895	55.368	0.0	0.0	0.0	0.03375	2.0	0.91875	0.2875	0.015	43.85	0.0	0.0	9.873	402211	65	3	115841	2748
0.0	3.08175	0.0	0.0	0.268	0.5255	2.115	0.0	0.0	0.0	0.123	0.085625	0.0235	0.0	0.11075	0.0	0.0	0.028	0.0	0.6485	0.01275	0.0	0.0	0.47375	21.5225	5.34565	0.114375	0.387375	0.0	0.0965	0.0	116.05	0.0	0.01775	0.037875	0.0125	0.310875	0.0	0.0	1.371875	0.081	0.0	0.0	0.0	0.030875	0.0	0.004125	0.3895	55.368	0.0	0.0	0.0	0.03375	2.0	0.91875	0.2875	0.015	43.85	0.0	0.0	9.796	392268	85	3	112649	2739
0.0	3.08175	0.0	0.0	0.268	0.5255	2.115	0.0	0.0	0.0	0.123	0.085625	0.0235	0.0	0.11075	0.0	0.0	0.028	0.0	0.6485	0.01275	0.0	0.0	0.47375	21.5225	5.34565	0.114375	0.387375	0.0	0.0965	0.0	116.05	0.0	0.01775	0.037875	0.0125	0.310875	0.0	0.0	1.371875	0.081	0.0	0.0	0.0	0.030875	0.0	0.004125	0.3895	55.368	0.0	0.0	0.0	0.03375	2.0	0.91875	0.2875	0.015	43.85	0.0	0.0	11.234	388255	105	3	112779	2809
0.0	3.08175	0.0	0.0	0.268	0.5255	2.115	0.0	0.0	0.0	0.123	0.085625	0.0235	0.0	0.11075	0.0	0.0	0.028	0.0	0.6485	0.01275	0.0	0.0	0.47375	21.5225	5.34565	0.114375	0.387375	0.0	0.0965	0.0	116.05	0.0	0.01775	0.037875	0.0125	0.310875	0.0	0.0	1.371875	0.081	0.0	0.0	0.0	0.030875	0.0	0.004125	0.3895	55.368	0.0	0.0	0.0	0.03375	2.0	0.91875	0.2875	0.015	43.85	0.0	0.0	8.069	395324	125	3	116161	2262
0.0	3.08175	0.0	0.0	0.268	0.5255	2.115	0.0	0.0	0.0	0.123	0.085625	0.0235	0.0	0.11075	0.0	0.0	0.028	0.0	0.6485	0.01275	0.0	0.0	0.47375	21.5225	5.34565	0.114375	0.387375	0.0	0.0965	0.0	116.05	0.0	0.01775	0.037875	0.0125	0.310875	0.0	0.0	1.371875	0.081	0.0	0.0	0.0	0.030875	0.0	0.004125	0.3895	55.368	0.0	0.0	0.0	0.03375	2.0	0.91875	0.2875	0.015	43.85	0.0	0.0	12.908	408190	145	3	125267	1020
0.0	3.08175	0.0	0.0	0.268	0.5255	2.115	0.0	0.0	0.0	0.123	0.085625	0.0235	0.0	0.11075	0.0	0.0	0.028	0.0	0.6485	0.01275	0.0	0.0	0.47375	21.5225	5.34565	0.114375	0.387375	0.0	0.0965	0.0	116.05	0.0	0.01775	0.037875	0.0125	0.310875	0.0	0.0	1.371875	0.081	0.0	0.0	0.0	0.030875	0.0	0.004125	0.3895	55.368	0.0	0.0	0.0	0.03375	2.0	0.91875	0.2875	0.015	43.85	0.0	0.0	13.723	395499	165	3	124830	5056
0.0	3.08175	0.0	0.0	0.268	0.5255	2.115	0.0	0.0	0.0	0.123	0.085625	0.0235	0.0	0.11075	0.0	0.0	0.028	0.0	0.6485	0.01275	0.0	0.0	0.47375	21.5225	5.34565	0.114375	0.387375	0.0	0.0965	0.0	116.05	0.0	0.01775	0.037875	0.0125	0.310875	0.0	0.0	1.371875	0.081	0.0	0.0	0.0	0.030875	0.0	0.004125	0.3895	55.368	0.0	0.0	0.0	0.03375	2.0	0.91875	0.2875	0.015	43.85	0.0	0.0	11.502	392938	185	3	130301	3089
