0.000	6.310	0.000	0.020	0.030	0.910	1.900	0.000	0.050	0.000	0.070	0.040	0.020	0.020	0.070	0.000	0.000	0.010	0.000	0.490	0.000	0.000	0.130	0.430	21.380	0.430	0.110	1.110	0.000	0.080	0.050	152.010	0.010	0.010	0.110	0.000	0.380	2.890	0.000	0.290	0.040	0.000	1.650	0.160	0.130	0.070	0.000	0.650	55.750	0.000	0.000	0.010	0.000	2.000	0.990	0.290	0.020	43.770	0.000	0.000	5.250	380626.000	3.000	3.700	243273.000	6010.000
0.000	6.310	0.000	0.020	0.030	0.910	1.900	0.000	0.050	0.000	0.070	0.040	0.020	0.020	0.070	0.000	0.000	0.010	0.000	0.490	0.000	0.000	0.130	0.430	21.380	0.430	0.110	1.110	0.000	0.080	0.050	152.010	0.010	0.010	0.110	0.000	0.380	2.890	0.000	0.290	0.040	0.000	1.650	0.160	0.130	0.070	0.000	0.650	55.750	0.000	0.000	0.010	0.000	2.000	0.990	0.290	0.020	43.770	0.000	0.000	4.670	383741.000	10.000	3.500	250243.000	4421.000
0.000	6.310	0.000	0.020	0.030	0.910	1.900	0.000	0.050	0.000	0.070	0.040	0.020	0.020	0.070	0.000	0.000	0.010	0.000	0.490	0.000	0.000	0.130	0.430	21.380	0.430	0.110	1.110	0.000	0.080	0.050	152.010	0.010	0.010	0.110	0.000	0.380	2.890	0.000	0.290	0.040	0.000	1.650	0.160	0.130	0.070	0.000	0.650	55.750	0.000	0.000	0.010	0.000	2.000	0.990	0.290	0.020	43.770	0.000	0.000	5.650	384666.000	20.000	3.500	267334.000	6410.000
0.000	6.310	0.000	0.020	0.030	0.910	1.900	0.000	0.050	0.000	0.070	0.040	0.020	0.020	0.070	0.000	0.000	0.010	0.000	0.490	0.000	0.000	0.130	0.430	21.380	0.430	0.110	1.110	0.000	0.080	0.050	152.010	0.010	0.010	0.110	0.000	0.380	2.890	0.000	0.290	0.040	0.000	1.650	0.160	0.130	0.070	0.000	0.650	55.750	0.000	0.000	0.010	0.000	2.000	0.990	0.290	0.020	43.770	0.000	0.000	4.670	409582.000	30.000	3.200	258838.000	6595.000
0.000	6.310	0.000	0.020	0.030	0.910	1.900	0.000	0.050	0.000	0.070	0.040	0.020	0.020	0.070	0.000	0.000	0.010	0.000	0.490	0.000	0.000	0.130	0.430	21.380	0.430	0.110	1.110	0.000	0.080	0.050	152.010	0.010	0.010	0.110	0.000	0.380	2.890	0.000	0.290	0.040	0.000	1.650	0.160	0.130	0.070	0.000	0.650	55.750	0.000	0.000	0.010	0.000	2.000	0.990	0.290	0.020	43.770	0.000	0.000	3.840	380814.000	40.000	3.000	262230.000	6829.000
0.000	6.310	0.000	0.020	0.030	0.910	1.900	0.000	0.050	0.000	0.070	0.040	0.020	0.020	0.070	0.000	0.000	0.010	0.000	0.490	0.000	0.000	0.130	0.430	21.380	0.430	0.110	1.110	0.000	0.080	0.050	152.010	0.010	0.010	0.110	0.000	0.380	2.890	0.000	0.290	0.040	0.000	1.650	0.160	0.130	0.070	0.000	0.650	55.750	0.000	0.000	0.010	0.000	2.000	0.990	0.290	0.020	43.770	0.000	0.000	5.930	392767.000	60.000	3.300	271365.000	6290.000
0.000	6.310	0.000	0.020	0.030	0.910	1.900	0.000	0.050	0.000	0.070	0.040	0.020	0.020	0.070	0.000	0.000	0.010	0.000	0.490	0.000	0.000	0.130	0.430	21.380	0.430	0.110	1.110	0.000	0.080	0.050	152.010	0.010	0.010	0.110	0.000	0.380	2.890	0.000	0.290	0.040	0.000	1.650	0.160	0.130	0.070	0.000	0.650	55.750	0.000	0.000	0.010	0.000	2.000	0.990	0.290	0.020	43.770	0.000	0.000	6.900	381115.000	80.000	3.300	276166.000	6354.000
0.000	6.310	0.000	0.020	0.030	0.910	1.900	0.000	0.050	0.000	0.070	0.040	0.020	0.020	0.070	0.000	0.000	0.010	0.000	0.490	0.000	0.000	0.130	0.430	21.380	0.430	0.110	1.110	0.000	0.080	0.050	152.010	0.010	0.010	0.110	0.000	0.380	2.890	0.000	0.290	0.040	0.000	1.650	0.160	0.130	0.070	0.000	0.650	55.750	0.000	0.000	0.010	0.000	2.000	0.990	0.290	0.020	43.770	0.000	0.000	4.550	383735.000	100.000	3.300	281508.000	6487.000
0.000	6.310	0.000	0.020	0.030	0.910	1.900	0.000	0.050	0.000	0.070	0.040	0.020	0.020	0.070	0.000	0.000	0.010	0.000	0.490	0.000	0.000	0.130	0.430	21.380	0.430	0.110	1.110	0.000	0.080	0.050	152.010	0.010	0.010	0.110	0.000	0.380	2.890	0.000	0.290	0.040	0.000	1.650	0.160	0.130	0.070	0.000	0.650	55.750	0.000	0.000	0.010	0.000	2.000	0.990	0.290	0.020	43.770	0.000	0.000	3.850	396680.000	120.000	3.500	290359.000	6674.000
0.000	6.310	0.000	0.020	0.030	0.910	1.900	0.000	0.050	0.000	0.070	0.040	0.020	0.020	0.070	0.000	0.000	0.010	0.000	0.490	0.000	0.000	0.130	0.430	21.380	0.430	0.110	1.110	0.000	0.080	0.050	152.010	0.010	0.010	0.110	0.000	0.380	2.890	0.000	0.290	0.040	0.000	1.650	0.160	0.130	0.070	0.000	0.650	55.750	0.000	0.000	0.010	0.000	2.000	0.990	0.290	0.020	43.770	0.000	0.000	3.680	384921.000	130.000	3.500	294968.000	5212.000
